date,neighborhood,title,link,prices,attributes
2019-11-04 13:35, hayward / castro valley,Bedroom on Hayward hill walking distance to CSUEB utilities included,https://sfbay.craigslist.org/eby/roo/d/hayward-bedroom-on-hayward-hill-walking/7005047475.html,900,"'furnished', 'house', 'laundry on site', 'no smoking', 'no parking', 'no private bath', 'private room'"
2019-11-04 13:34, san carlos,870ft2 - Large bedroom features a comfortable king size bed,https://sfbay.craigslist.org/sby/roo/d/san-francisco-870ft2-large-bedroom/7013533052.html,700,"'cats are OK - purrr', 'dogs are OK - wooof', 'furnished', 'apartment', 'w/d in unit', 'carport', 'private bath', 'private room'"
2019-11-04 13:34, ingleside / SFSU / CCSF,Bedroom for rent - walking distance to Daly City Bart,https://sfbay.craigslist.org/sfc/roo/d/bedroom-for-rent-walking-distance-to/7010386177.html,950,"'house', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 13:33, berkeley north / hills,Spectacular North Berkeley Sanctuary to Share,https://sfbay.craigslist.org/eby/roo/d/berkeley-spectacular-north-berkeley/7008761273.html,1575,"'house', 'laundry on site', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 13:33, daly city,"Roommate - Brand new remodeled upper unit, next to Daly City Bart",https://sfbay.craigslist.org/pen/roo/d/daly-city-roommate-brand-new-remodeled/7013618911.html,1180,"'house', 'laundry in bldg', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 13:32, oakland hills / mills,$1100 Roommate needed for 2nd bedroom in 2 bdrm/1 bath home,https://sfbay.craigslist.org/eby/roo/d/oakland-1100-roommate-needed-for-2nd/7013628113.html,1100,"'furnished', 'apartment', 'no smoking', 'no private bath', 'private room'"
2019-11-04 13:31, palo alto,Small bedroom for rent with private bath $1000,https://sfbay.craigslist.org/pen/roo/d/palo-alto-small-bedroom-for-rent-with/7009906377.html,1000,"'house', 'no laundry on site', 'no smoking', 'street parking', 'private bath', 'private room'"
2019-11-04 13:29, nob hill,Fully Furnished Bedroom Available in Nob Hill 2BR/1BA Apartment,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-fully-furnished-bedroom/7013625965.html,1750,"'furnished', 'apartment', 'laundry in bldg', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 13:28, san jose south,"SPECIAL! $1000 A MONTH! PRIVATE BATH, PRIVATE ENTRANCE, SECURITY, AND",https://sfbay.craigslist.org/sby/roo/d/special-1000-month-private-bath-private/7013624984.html,1150,"'manufactured', 'laundry on site', 'no smoking', 'carport', 'private bath', 'private room'"
2019-11-04 13:28, sunnyvale,roommate,https://sfbay.craigslist.org/sby/roo/d/sunnyvale-roommate/7013624627.html,1000,"'manufactured', 'w/d in unit', 'carport', 'no private bath', 'private room'"
2019-11-04 13:25, San Francisco,Must SEE!Beautiful  bright clean room wood flrs near UCSF SFU,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-must-seebeautiful-bright/6998940206.html,1100,"'in-law', 'no smoking', 'off-street parking', 'private bath', 'private room'"
2019-11-04 13:25, san jose east,Near San Jose State 1 Bedroom Available,https://sfbay.craigslist.org/sby/roo/d/san-jose-near-san-jose-state-1-bedroom/7013622154.html,950,"'cats are OK - purrr', 'dogs are OK - wooof', 'house', 'w/d in unit', 'no private bath', 'private room'"
2019-11-04 13:25, scotts valley,Room for rent,https://sfbay.craigslist.org/scz/roo/d/felton-room-for-rent/7013622137.html,800,"'dogs are OK - wooof', 'furnished', 'house', 'laundry on site', 'no smoking', 'off-street parking', 'private bath', 'private room'"
2019-11-04 13:25, SOMA / south beach,Move to our SOMA flat,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-move-to-our-soma-flat/7013617293.html,899,"'furnished', 'flat', 'w/d in unit', 'no smoking', 'street parking', 'no private bath', 'room not private'"
2019-11-04 13:24, oakland piedmont / montclair,"4 bedroom, 4.5 bathroom, 4 deck remodeled home",https://sfbay.craigslist.org/eby/roo/d/oakland-4-bedroom-45-bathroom-4-deck/7013621649.html,1425,"'house', 'w/d in unit', 'carport', 'private bath', 'private room'"
2019-11-04 13:24, Los Gatos/ Campbell,Room for rent 900,https://sfbay.craigslist.org/sby/roo/d/san-jose-room-for-rent-900/7000312333.html,900,"'house', 'laundry on site', 'no private bath', 'private room'"
2019-11-04 13:24, san jose east,Near San Jose State 1 Bedroom Available,https://sfbay.craigslist.org/sby/roo/d/san-jose-near-san-jose-state-1-bedroom/7013621334.html,950,"'cats are OK - purrr', 'dogs are OK - wooof', 'house', 'w/d in unit', 'no private bath', 'private room'"
2019-11-04 13:24, redwood city,Nice furnished In  Law Studio Cottage West Redwood City,https://sfbay.craigslist.org/pen/roo/d/redwood-city-nice-furnished-in-law/7006479625.html,2500,"'furnished', 'apartment', 'no laundry on site', 'street parking', 'private bath', 'private room'"
2019-11-04 13:24, palo alto,furnished  room  for  rent  or  lease,https://sfbay.craigslist.org/pen/roo/d/palo-alto-furnished-room-for-rent-or/7013616515.html,1500,"'furnished', 'house', 'no smoking', 'valet parking', 'private bath', 'private room'"
2019-11-04 13:23, oakland west,Large bedroom in modern West Oakland home near Emeryville easy parking,https://sfbay.craigslist.org/eby/roo/d/san-francisco-large-bedroom-in-modern/7013604421.html,800,"'cats are OK - purrr', 'dogs are OK - wooof', 'furnished', 'apartment', 'private bath', 'private room'"
2019-11-04 13:23, cupertino,One large bedroom w/ private bath for a quiet female professional,https://sfbay.craigslist.org/sby/roo/d/cupertino-one-large-bedroom-private/7013620496.html,1500,"'house', 'laundry on site', 'no smoking', 'street parking', 'private bath', 'private room', 'wheelchair accessible'"
2019-11-04 13:23, petaluma,Large Room&walk-in closet,https://sfbay.craigslist.org/nby/roo/d/large-roomwalk-in-closet/7009078607.html,800,"'house', 'no laundry on site', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 13:22, berkeley,Lovely Private Suite in Great Berkeley Neighborhood,https://sfbay.craigslist.org/eby/roo/d/berkeley-lovely-private-suite-in-great/7013565716.html,500,"'cats are OK - purrr', 'dogs are OK - wooof', 'furnished', 'apartment', 'w/d in unit', 'attached garage', 'private bath', 'private room'"
2019-11-04 13:21, san jose north,Room including utilities,https://sfbay.craigslist.org/sby/roo/d/san-jose-room-including-utilities/7013618976.html,800,"'house', 'laundry on site', 'street parking', 'no private bath', 'private room'"
2019-11-04 13:20, saratoga,"Large Bedrooms w/ Own Bathroom Saratoga, Cupertino and Vicinity",https://sfbay.craigslist.org/sby/roo/d/saratoga-large-bedrooms-own-bathroom/7013566769.html,1675,"'furnished', 'apartment', 'laundry on site', 'no smoking', 'street parking', 'private bath', 'private room'"
2019-11-04 13:19, menlo park,Private room available in North Fair Oaks NOW!!!,https://sfbay.craigslist.org/pen/roo/d/menlo-park-private-room-available-in/7004205705.html,1325,"'cats are OK - purrr', 'dogs are OK - wooof', 'house', 'no laundry on site', 'no smoking', 'off-street parking', 'no private bath', 'private room'"
2019-11-04 13:18, potrero hill,Super nice 2br Potrero apt - Private bathroom!,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-super-nice-2br-potrero/7013609561.html,2225,"'EV charging', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'attached garage', 'private bath', 'private room'"
2019-11-04 13:15, berkeley north / hills,"Furnished Room, $1000, Near Free UCB Student Bus, North Side and Bart",https://sfbay.craigslist.org/eby/roo/d/berkeley-furnished-room-1000-near-free/7013610109.html,1000,"'furnished', 'house', 'laundry in bldg', 'street parking', 'no private bath', 'private room'"
2019-11-04 13:15, ingleside / SFSU / CCSF,a  bright inlaw room,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-bright-inlaw-room/7010377725.html,500,"'apartment', 'private bath', 'private room'"
2019-11-04 13:14, san jose east,single room for rent closed to 680 King Rd. phong cho muon,https://sfbay.craigslist.org/sby/roo/d/san-jose-single-room-for-rent-closed-to/7013613781.html,700,"'house', 'no private bath', 'room not private'"
2019-11-04 13:13, alamo square / nopa,Small Room in Creative Flat - Available to Women Only,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-small-room-in-creative/7013612812.html,895,"'flat', 'w/d in unit', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 13:13, dublin / pleasanton / livermore,Room for rent next to Dublin BART,https://sfbay.craigslist.org/eby/roo/d/dublin-room-for-rent-next-to-dublin-bart/7005427312.html,900,"'townhouse', 'w/d in unit', 'attached garage', 'private bath', 'private room'"
2019-11-04 13:13, alameda,12/1 - Lovely Bedroom in Tranquil and Spacious Alameda West End House,https://sfbay.craigslist.org/eby/roo/d/alameda-lovely-bedroom-in-tranquil-and/7003663562.html,1300,"'house', 'w/d in unit', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 13:11, sunnyvale,Great Location! Furnished Room,https://sfbay.craigslist.org/sby/roo/d/sunnyvale-great-location-furnished-room/7012256420.html,1180,"'furnished', 'house', 'laundry on site', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 13:11, oakland downtown,Oakland Apartments,https://sfbay.craigslist.org/eby/roo/d/oakland-oakland-apartments/7013610904.html,4700,"'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'no smoking', 'street parking', 'no private bath', 'private room', 'wheelchair accessible'"
2019-11-04 13:10, san carlos,San Carlos - Furnished / Private remodelled bathroom,https://sfbay.craigslist.org/pen/roo/d/san-carlos-san-carlos-furnished-private/7013559365.html,1400,"'house', 'laundry on site', 'no smoking', 'off-street parking', 'private bath', 'private room'"
2019-11-04 13:10, lake merced/sfsu,Room available in house female only,https://sfbay.craigslist.org/sfc/roo/d/daly-city-room-available-in-house/7013609901.html,1125,"'house', 'w/d in unit', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 13:07, SOMA / south beach,Roommate needed for super nice 2br/2ba apt!,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-roommate-needed-for-super/7010448971.html,2235,"'EV charging', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'no smoking', 'attached garage', 'private bath', 'private room'"
2019-11-04 13:06, gilroy,$800 Cuarto GRANDE de Renta-compartir bano*$800* por mes/Room for rent,https://sfbay.craigslist.org/sby/roo/d/gilroy-800-cuarto-grande-de-renta/7013606770.html,800,"'townhouse', 'no laundry on site', 'no smoking', 'off-street parking', 'no private bath', 'private room'"
2019-11-04 13:06, ingleside / SFSU / CCSF,Master Bedroom w/ walk in closet in 2 BD apartment RENT CONTROLLED,https://sfbay.craigslist.org/sfc/roo/d/master-bedroom-walk-in-closet-in-2-bd/7004959983.html,1400,"'apartment', 'no private bath', 'private room'"
2019-11-04 13:05, nob hill,"Fully Furnished Bedroom Available: 2 BR Nob Hill, Top Floor Views",https://sfbay.craigslist.org/sfc/roo/d/san-francisco-fully-furnished-bedroom/7009180285.html,1800,"'furnished', 'apartment', 'laundry in bldg', 'no smoking', 'off-street parking', 'no private bath', 'private room'"
2019-11-04 13:04, san mateo,Rooms Available-Renovated House-Convenient Location-Safe Neighborhood,https://sfbay.craigslist.org/pen/roo/d/san-mateo-rooms-available-renovated/7009739401.html,1500,"'house', 'laundry on site', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 13:03, san jose north,"Furnished Master Bedroom, Studio/Loft - All Utilities Included",https://sfbay.craigslist.org/sby/roo/d/san-jose-furnished-master-bedroom/7013604346.html,1350,"'apartment', 'private bath', 'private room'"
2019-11-04 13:03, hayward / castro valley,"Room to rent, house share in Castro Valley",https://sfbay.craigslist.org/eby/roo/d/hayward-room-to-rent-house-share-in/7009840943.html,900,"'furnished', 'house', 'w/d in unit', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 12:59, bernal heights,Large Sunny room with views of the City,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-large-sunny-room-with/6996268780.html,1780,"'cats are OK - purrr', 'apartment', 'laundry on site', 'street parking', 'no private bath', 'private room'"
2019-11-04 12:59, oakland hills / mills,Quiet and beautiful bedroom for share,https://sfbay.craigslist.org/eby/roo/d/oakland-quiet-and-beautiful-bedroom-for/7009775849.html,900,"'furnished', 'house', 'w/d in unit', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 12:59, belmont,Roommate Needed,https://sfbay.craigslist.org/pen/roo/d/belmont-roommate-needed/7013600051.html,1500,"'apartment', 'laundry on site', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 12:58, healdsburg / windsor,Share house in quiet Windsor neighborhood,https://sfbay.craigslist.org/nby/roo/d/windsor-share-house-in-quiet-windsor/7005466232.html,795,"'house', 'laundry in bldg', 'private bath', 'private room'"
2019-11-04 12:57, mission district,One Small Furnished Bdrm —showing 11/7,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-one-small-furnished-bdrm/7013599034.html,1035,"'furnished', 'flat', 'no laundry on site', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 12:57, excelsior / outer mission,The bedroom for rent at convenient transportation location,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-the-bedroom-for-rent-at/7003115996.html,1050,"'furnished', 'house', 'laundry in bldg', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 12:57, financial district,"immediatly moving con, Safe, Quiet, Central location,  Available  NOW,",https://sfbay.craigslist.org/sfc/roo/d/san-francisco-immediatly-moving-con/7009215258.html,520,"'furnished', 'house', 'laundry in bldg', 'no smoking', 'street parking', 'no private bath', 'room not private'"
2019-11-04 12:57, berkeley north / hills,Furnished QUIET Private Bedroom: no kitchen-3 blocks from North UCB,https://sfbay.craigslist.org/eby/roo/d/berkeley-furnished-quiet-private/7013598855.html,1300,"'furnished', 'apartment', 'laundry in bldg', 'street parking', 'no private bath', 'private room'"
2019-11-04 12:56, daly city,"new remodel rooms. Safe, QUIET,  near BART , available Now",https://sfbay.craigslist.org/pen/roo/d/daly-city-new-remodel-rooms-safe-quiet/7003112082.html,1200,"'furnished', 'apartment', 'laundry in bldg', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 12:56, san leandro,旧金山湾区San Leandro 好区独,https://sfbay.craigslist.org/eby/roo/d/san-leandro/7013598331.html,800,"'house', 'w/d in unit', 'street parking', 'no private bath', 'private room'"
2019-11-04 12:56, danville / san ramon,Room for Rent in Apartment in Crow Canyon San Ramon,https://sfbay.craigslist.org/eby/roo/d/san-ramon-room-for-rent-in-apartment-in/7000502134.html,895,"'apartment', 'w/d in unit', 'no smoking', 'carport', 'no private bath', 'private room'"
2019-11-04 12:56, excelsior / outer mission,Room for rent,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-room-for-rent/7013590221.html,1050,"'furnished', 'house', 'w/d in unit', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 12:55, alameda,Senior Co-Housing - come join a wonderful community,https://sfbay.craigslist.org/eby/roo/d/oakland-senior-co-housing-come-join/7008698500.html,875,"'cats are OK - purrr', 'dogs are OK - wooof', 'furnished', 'condo', 'laundry in bldg', 'no smoking', 'street parking', 'no private bath', 'private room', 'wheelchair accessible'"
2019-11-04 12:55, fairfield / vacaville,Free rent for a Live-in Caregiver,https://sfbay.craigslist.org/eby/roo/d/fairfield-free-rent-for-live-in/7010585650.html,0,"'house', 'w/d hookups', 'attached garage', 'private bath', 'private room'"
2019-11-04 12:54, sunnyvale,$1280 Short or Long rent独立卧房洗手间,https://sfbay.craigslist.org/sby/roo/d/sunnyvale-1280-short-or-long-rent/7013596900.html,1280,"'furnished', 'house', 'w/d in unit', 'no smoking', 'private bath', 'private room'"
2019-11-04 12:53, bernal heights,"Bernal Heights room, short or long term, $1,200",https://sfbay.craigslist.org/sfc/roo/d/san-francisco-bernal-heights-room-short/7009160398.html,1200,"'furnished', 'duplex', 'laundry on site', 'no smoking', 'off-street parking', 'no private bath', 'private room'"
2019-11-04 12:53, daly city,Remodeled Bedroom w/ Private Bath In Westlake & Min to SF,https://sfbay.craigslist.org/pen/roo/d/daly-city-remodeled-bedroom-private/7009922329.html,1300,"'house', 'laundry on site', 'street parking', 'private bath', 'private room'"
2019-11-04 12:53, daly city,Remodeled Bdr w/HW Floors & Private Bath. Westlake Dist.,https://sfbay.craigslist.org/pen/roo/d/san-francisco-remodeled-bdr-hw-floors/7009920504.html,1200,"'house', 'laundry on site', 'street parking', 'private bath', 'private room'"
2019-11-04 12:51, milpitas,"1 Master BD, 1BA for rent - utilities included! (near Great Mall)",https://sfbay.craigslist.org/sby/roo/d/san-jose-1-master-bd-1ba-for-rent/7013593826.html,1000,"'furnished', 'apartment', 'no smoking', 'private bath', 'private room'"
2019-11-04 12:51, twin peaks / diamond hts,Share Gorgeous 3 bedroom 2 bath House,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-share-gorgeous-3-bedroom/7013593690.html,1495,"'furnished', 'house', 'w/d in unit', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 12:50, santa cruz,Room for Rent near West Side/Downtown,https://sfbay.craigslist.org/scz/roo/d/santa-cruz-room-for-rent-near-west-side/7008925657.html,860,"'apartment', 'laundry in bldg', 'carport', 'no private bath', 'private room'"
2019-11-04 12:50, milpitas,1BD/ Shared BA for rent - Utilities included!,https://sfbay.craigslist.org/sby/roo/d/san-jose-1bd-shared-ba-for-rent/7013593321.html,700,"'furnished', 'house', 'w/d in unit', 'no smoking', 'off-street parking', 'no private bath', 'private room'"
2019-11-04 12:50, ingleside / SFSU / CCSF,Room in 2Bdr/1Bth House,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-room-in-2bdr-1bth-house/7013592938.html,1400,"'dogs are OK - wooof', 'house', 'w/d in unit', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 12:48, alamo square / nopa,Room in Huge Flat in Central Location - WOMEN ONLY,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-room-in-huge-flat-in/7013591328.html,895,"'flat', 'w/d in unit', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 12:48, sunset / parkside,Bright One Bedroom in a 3 bedroom house,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-bright-one-bedroom-in-3/7013590929.html,1300,"'house', 'laundry on site', 'street parking', 'no private bath', 'private room'"
2019-11-04 12:48, berkeley north / hills,Room for rent in Berkeley home,https://sfbay.craigslist.org/eby/roo/d/berkeley-room-for-rent-in-berkeley-home/7010230453.html,1000,"'house', 'no private bath', 'private room'"
2019-11-04 12:47, north beach / telegraph hill,Renovated Rooms and Beds Available For Rent,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-renovated-rooms-and-beds/7013577317.html,695,"'assisted living', 'laundry in bldg', 'street parking', 'no private bath', 'room not private'"
2019-11-04 12:47, east palo alto,Room for Rent in East Palo Alto,https://sfbay.craigslist.org/pen/roo/d/palo-alto-room-for-rent-in-east-palo/6999031878.html,1050,"'furnished', 'house', 'laundry on site', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 12:47, ingleside / SFSU / CCSF,Brand New Remodel Bedroom Available Dec 1st,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-brand-new-remodel-bedroom/7013581458.html,1100,"'apartment', 'laundry on site', 'no smoking', 'street parking', 'private bath', 'private room'"
2019-11-04 12:47, daly city,Room for rent 4 single person,https://sfbay.craigslist.org/pen/roo/d/daly-city-room-for-rent-4-single-person/7009533740.html,950,"'house', 'no laundry on site', 'street parking', 'no private bath', 'private room'"
2019-11-04 12:46, mission district,Sunny and  Clean Grand Size Private Bedroom for Rent,https://sfbay.craigslist.org/sfc/roo/d/daly-city-sunny-and-clean-grand-size/7007938963.html,1400,"'house', 'laundry in bldg', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 12:46, san jose north,[新屋套房] SUITE w/ Private Bath in Upscale Townhouse,https://sfbay.craigslist.org/sby/roo/d/san-jose-suite-private-bath-in-upscale/7013589236.html,975,"'furnished', 'townhouse', 'w/d in unit', 'no smoking', 'street parking', 'private bath', 'private room'"
2019-11-04 12:42, concord / pleasant hill / martinez,Concord. One year rental,https://sfbay.craigslist.org/eby/roo/d/concord-concord-one-year-rental/7013586116.html,700,"'condo', 'laundry on site', 'no smoking', 'no private bath', 'private room'"
2019-11-04 12:42, inner richmond,Newly renovated and upgrade from inside two bedrooms unit,https://sfbay.craigslist.org/sby/roo/d/san-francisco-newly-renovated-and/7009526639.html,706,"'cats are OK - purrr', 'dogs are OK - wooof', 'furnished', 'apartment', 'w/d in unit', 'carport', 'private bath', 'private room'"
2019-11-04 12:42, excelsior / outer mission,100ft2 - The bedroom for rent at convenient transportation location,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-100ft2-the-bedroom-for/7009525038.html,766,"'cats are OK - purrr', 'dogs are OK - wooof', 'furnished', 'house', 'w/d in unit', 'street parking', 'private bath', 'private room'"
2019-11-04 12:41, san jose north,Furnished bedroom with private bath $60,https://sfbay.craigslist.org/sby/roo/d/san-jose-furnished-bedroom-with-private/7013585439.html,60,"'furnished', 'apartment', 'w/d in unit', 'no smoking', 'off-street parking', 'private bath', 'private room'"
2019-11-04 12:41, los altos,⛰️Cliffside Views in Mansion w/Jacuzzi👙! Near TESLA + STANFORD🌲,https://sfbay.craigslist.org/pen/roo/d/los-altos-cliffside-views-in-mansion/6998691823.html,1550,"'house', 'laundry in bldg', 'attached garage', 'no private bath', 'private room'"
2019-11-04 12:41, los altos,⛰️Cliffside Views in Mansion w/Jacuzzi👙! Near TESLA + STANFORD🌲,https://sfbay.craigslist.org/pen/roo/d/los-altos-cliffside-views-in-mansion/6998691823.html,1550,"'house', 'laundry in bldg', 'attached garage', 'no private bath', 'private room'"
2019-11-04 12:41, rohnert pk / cotati,Master suite for rent,https://sfbay.craigslist.org/nby/roo/d/cotati-master-suite-for-rent/7007804195.html,1200,"'house', 'laundry in bldg', 'no smoking', 'street parking', 'private bath', 'private room'"
2019-11-04 12:39, sebastopol,Sebastopol rental gardening a plus!,https://sfbay.craigslist.org/nby/roo/d/sebastopol-rental-gardening-plus/7005765530.html,475,"'house', 'street parking', 'no private bath', 'private room'"
2019-11-04 12:38, alamo square / nopa,Bed & Bath available for rent in the town.,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-bed-bath-available-for/7013514512.html,399,"'apartment', 'private bath', 'private room'"
2019-11-04 12:35, redwood city,Se Renta Cuarto en buena area de Redwood City,https://sfbay.craigslist.org/pen/roo/d/redwood-city-se-renta-cuarto-en-buena/7005376255.html,999,"'duplex', 'laundry on site', 'no smoking', 'street parking', 'private bath', 'private room'"
2019-11-04 12:35, sebastopol,$500/mo-For Construction or Vineyard Work,https://sfbay.craigslist.org/nby/roo/d/rohnert-park-500-mo-for-construction-or/7013579224.html,100,"'dogs are OK - wooof', 'house', 'laundry in bldg', 'off-street parking', 'no private bath', 'private room'"
2019-11-04 12:34, santa rosa,Rincon Valley 3 bed 2 bath looking for housemate $1500,https://sfbay.craigslist.org/nby/roo/d/santa-rosa-rincon-valley-3-bed-2-bath/7010754078.html,1500,"'cats are OK - purrr', 'dogs are OK - wooof', 'furnished', 'house', 'laundry in bldg', 'attached garage', 'private bath', 'private room'"
2019-11-04 12:34, corte madera,Large Private Room with Bathroom & Deck in Marin,https://sfbay.craigslist.org/nby/roo/d/large-private-room-with-bathroom-deck/7013579034.html,1500,"'house', 'no laundry on site', 'no smoking', 'off-street parking', 'private bath', 'private room'"
2019-11-04 12:33, excelsior / outer mission,Master Suite for Rent,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-master-suite-for-rent/7013577476.html,1200,"'house', 'laundry on site', 'no smoking', 'street parking', 'private bath', 'private room'"
2019-11-04 12:33, santa rosa,Rooms for Rent - Rincon Valley,https://sfbay.craigslist.org/nby/roo/d/santa-rosa-rooms-for-rent-rincon-valley/7013577349.html,900,"'condo', 'w/d in unit', 'no smoking', 'off-street parking', 'no private bath', 'private room'"
2019-11-04 12:31, dublin / pleasanton / livermore,"1Bd for rent, Townhouse in Livermore, Util Included",https://sfbay.craigslist.org/eby/roo/d/pleasanton-1bd-for-rent-townhouse-in/6995732424.html,850,"'townhouse', 'w/d in unit', 'street parking', 'no private bath', 'private room'"
2019-11-04 12:30, lafayette / orinda / moraga,Share Apartment in Lafayette,https://sfbay.craigslist.org/eby/roo/d/lafayette-share-apartment-in-lafayette/7010593158.html,1000,"'furnished', 'apartment', 'laundry in bldg', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 12:30, san jose south,"NICE CLEAN ROOM FOR RENT – BLOSSOM HILL / FREEWAY 85, 87",https://sfbay.craigslist.org/sby/roo/d/san-jose-nice-clean-room-for-rent/7013575409.html,650,"'apartment', 'no private bath', 'private room'"
2019-11-04 12:29, los gatos,bedroom with furnished/ unfurnished near downtown,https://sfbay.craigslist.org/sby/roo/d/los-gatos-bedroom-with-furnished/7013553916.html,1150,"'furnished', 'condo', 'w/d in unit', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 12:29, napa county,2 rooms available/Napa,https://sfbay.craigslist.org/nby/roo/d/napa-2-rooms-available-napa/7011985808.html,750,"'house', 'no private bath', 'private room'"
2019-11-04 12:29, pittsburg / antioch,Room for rent,https://sfbay.craigslist.org/eby/roo/d/antioch-room-for-rent/7013573987.html,600,"'house', 'laundry in bldg', 'street parking', 'no private bath', 'private room'"
2019-11-04 12:29, mountain view,Private bedroom in Central Mountain View,https://sfbay.craigslist.org/pen/roo/d/mountain-view-private-bedroom-in/6995383843.html,1200,"'townhouse', 'laundry on site', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 12:27, hayward / castro valley,1 Bedroom Available Jan 1st,https://sfbay.craigslist.org/eby/roo/d/hayward-1-bedroom-available-jan-1st/7013572889.html,1150,"'cats are OK - purrr', 'dogs are OK - wooof', 'duplex', 'no laundry on site', 'off-street parking', 'no private bath', 'private room'"
2019-11-04 12:26, fremont / union city / newark,"COMMUTER ROOM---NILES, FREMONT--FURNISHED",https://sfbay.craigslist.org/eby/roo/d/fremont-commuter-room-niles-fremont/7013572099.html,650,"'dogs are OK - wooof', 'furnished', 'house', 'no smoking', 'no private bath', 'private room'"
2019-11-04 12:26, san jose west,Tiny house 4 a working person,https://sfbay.craigslist.org/sby/roo/d/san-jose-tiny-house-4-working-person/7006383101.html,0,"'apartment', 'no smoking', 'no private bath', 'private room'"
2019-11-04 12:26, twin peaks / diamond hts,large bedroom w/ full bathroom,https://sfbay.craigslist.org/sfc/roo/d/san-francisco-large-bedroom-full/7007133261.html,1600,"'house', 'laundry on site', 'no smoking', 'street parking', 'no private bath', 'private room'"
2019-11-04 12:26, dublin / pleasanton / livermore,**TRACY - Private Room / Shared Bath Furnished 1 Mile From ACE Station,https://sfbay.craigslist.org/eby/roo/d/tracy-tracy-private-room-shared-bath/7013571283.html,800,"'furnished', 'house', 'laundry in bldg', 'no smoking', 'carport', 'no private bath', 'private room'"
2019-11-04 12:24, excelsior / outer mission,$690 Daly City Room,https://sfbay.craigslist.org/sfc/roo/d/daly-city-690-daly-city-room/7013569677.html,690,"'apartment', 'laundry on site', 'off-street parking', 'no private bath', 'private room'"
2019-11-04 12:23, alameda,1 ROOM FOR RENT,https://sfbay.craigslist.org/eby/roo/d/alameda-1-room-for-rent/7013569227.html,1050,"'apartment', 'no private bath', 'private room'"
2019-11-04 12:21, SOMA / south beach,Close to Mission Bay (laundry + parking + furnished),https://sfbay.craigslist.org/sfc/roo/d/san-francisco-close-to-mission-bay/7013543148.html,1150,"'furnished', 'house', 'laundry on site', 'no smoking', 'off-street parking', 'no private bath', 'private room'"
2019-11-04 12:21, hayward / castro valley,Room for rent,https://sfbay.craigslist.org/eby/roo/d/hayward-room-for-rent/7013566982.html,1000,"'house', 'no smoking', 'no parking', 'no private bath', 'private room'"
